hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2004,8,186.35,183.5,5425000,6825,3,1,1,yes,yes,yes,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2004,9,185.95,183.69,5390000,6710,3,2,2,yes,yes,yes,no,no,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2004,10,186.3,184.58,5383000,6450,3,2,1,yes,yes,yes,yes,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2004,11,186.1,185.43,5320000,7800,3,1,1,yes,no,yes,no,yes,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2004,12,185.63,185.85,5285000,4600,2,2,1,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,1,185.65,186.74,5250000,4260,4,1,2,yes,no,yes,no,yes,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,2,185.3,186.08,5250000,6540,4,2,2,no,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,3,187.73,187.55,5250000,5500,3,2,1,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,4,189.66,188.29,5250000,10269,3,1,1,yes,no,no,no,no,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,5,191.33,188.49,5250000,8400,3,1,2,yes,yes,yes,no,yes,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,6,192.15,188.86,5250000,5300,4,2,1,yes,no,no,no,yes,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,7,192.59,189.33,5250000,3800,3,1,2,yes,yes,yes,no,no,1,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,8,192.74,189.58,5250000,9800,4,2,2,yes,yes,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,9,193.37,191.02,5250000,8520,3,1,1,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,10,193.11,191.41,5243000,6050,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,11,192.06,191.48,5229000,7085,3,1,1,yes,yes,yes,no,no,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2005,12,190.98,191.41,5215000,3180,3,2,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,1,190.54,191.91,5215000,4500,4,2,1,no,no,yes,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,2,190.99,191.91,5215000,7200,3,1,2,yes,yes,yes,no,no,1,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,3,192.11,192.03,5145000,3410,3,1,2,no,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,4,194.28,192.94,5145000,7980,3,1,1,yes,no,no,no,no,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,5,195.62,192.45,5110000,3000,3,2,2,yes,yes,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,6,195.48,191.84,5110000,3000,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,7,195.51,192.02,5110000,11410,2,1,2,yes,no,no,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,8,194.93,191.54,5110000,6100,3,1,1,yes,no,yes,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,9,194.07,191.64,5075000,5720,2,1,2,yes,no,no,no,yes,0,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,10,192.82,191.19,5040000,3540,2,1,1,no,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,11,191.12,190.52,5040000,7600,4,1,2,yes,no,no,no,yes,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2006,12,190.7,191.33,5040000,10700,3,1,2,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,1,190.64,192.25,5040000,6600,3,1,1,yes,yes,yes,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,2,190.38,191.49,5033000,4800,2,1,1,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,3,191.4,191.52,5005000,8150,3,2,1,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,4,191.96,190.73,4970000,4410,4,3,2,yes,no,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,5,193.18,189.77,4970000,7686,3,1,1,yes,yes,yes,yes,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,6,193.35,189.48,4956000,2800,3,2,2,no,no,yes,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,7,191.79,188.18,4935000,5948,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,8,191.14,187.58,4907000,4200,3,1,2,yes,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,9,188.6,186.17,4900000,4520,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,10,186.45,184.87,4900000,4095,3,1,2,no,yes,yes,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,11,184.72,183.93,4900000,4120,2,1,1,yes,no,yes,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2007,12,182.14,182.9,4900000,5400,4,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,1,179.94,181.68,4900000,4770,3,1,1,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,2,180.11,181.43,4900000,6300,3,1,1,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,3,179.89,180.37,4900000,5800,2,1,1,yes,yes,yes,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,4,179.53,178.53,4900000,3000,3,1,2,yes,no,yes,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,5,180.36,176.97,4900000,2970,3,1,3,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,6,180.41,176.55,4900000,6720,3,1,1,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,7,178.9,175.25,4900000,4646,3,1,2,yes,yes,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,8,177.87,174.35,4900000,12900,3,1,1,yes,no,no,no,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,9,173.96,171.59,4893000,3420,4,2,2,yes,no,yes,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,10,172.78,171.29,4893000,4995,4,2,1,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,11,169.16,168.08,4865000,4350,2,1,1,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2008,12,167.6,168.4,4830000,4160,3,1,3,yes,no,no,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,1,169.74,171.7,4830000,6040,3,1,1,yes,no,no,no,no,2,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,2,169.07,170.64,4830000,6862,3,1,2,yes,no,no,no,yes,2,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,3,168.22,169.08,4830000,4815,2,1,1,yes,no,no,no,yes,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,4,168.39,167.61,4795000,7000,3,1,2,yes,no,yes,no,no,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,5,172.29,168.91,4795000,8100,4,1,4,yes,no,yes,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,6,171.48,167.55,4767000,3420,4,2,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,7,170.22,166.43,4760000,9166,2,1,1,yes,no,yes,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,8,169.75,166.13,4760000,6321,3,1,2,yes,no,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,9,168.99,166.53,4760000,10240,2,1,1,yes,no,no,no,yes,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,10,167.32,165.79,4753000,6440,2,1,1,yes,no,no,no,yes,3,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,11,168.17,166.77,4690000,5170,3,1,4,yes,no,no,no,yes,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2009,12,163.99,164.88,4690000,6000,2,1,1,yes,no,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,1,162.38,164.61,4690000,3630,3,1,2,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,2,161.94,163.83,4690000,9667,4,2,2,yes,yes,yes,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,3,162.9,164.05,4690000,5400,2,1,2,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,4,164.63,163.94,4690000,4320,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,5,167.68,164.28,4655000,3745,3,1,2,yes,no,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,6,166.48,162.36,4620000,4160,3,1,1,yes,yes,yes,no,yes,0,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,7,165.51,161.38,4620000,3880,3,2,2,yes,no,yes,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,8,165.65,161.87,4620000,5680,3,1,2,yes,yes,no,no,yes,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,9,162.78,160.13,4620000,2870,2,1,2,yes,yes,yes,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,10,163.96,162.39,4620000,5010,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,11,162.76,161.21,4613000,4510,4,2,2,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2010,12,158.04,159,4585000,4000,3,1,2,yes,no,no,no,no,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,1,156.32,158.79,4585000,3840,3,1,2,yes,no,no,no,no,1,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,2,155.03,157.25,4550000,3760,3,1,1,yes,no,no,no,no,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,3,152.66,153.96,4550000,3640,3,1,2,yes,no,no,no,yes,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,4,155.22,154.55,4550000,2550,3,1,2,yes,no,yes,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,5,158.45,155.2,4550000,5320,3,1,2,yes,yes,yes,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,6,160.3,156.1,4550000,5360,3,1,2,yes,no,no,no,no,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,7,161.81,157.43,4550000,3520,3,1,1,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,8,159.4,155.55,4550000,8400,4,1,4,yes,no,no,no,no,3,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,9,159.08,156.33,4543000,4100,2,2,1,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,10,156.78,155.27,4543000,4990,4,2,2,yes,yes,yes,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,11,158.52,157.06,4515000,3510,3,1,3,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2011,12,155.5,156.58,4515000,3450,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,1,153.06,155.73,4515000,9860,3,1,1,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,2,153.39,155.85,4515000,3520,2,1,2,yes,no,no,no,no,0,yes,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,3,155.38,156.72,4480000,4510,4,1,2,yes,no,no,no,yes,2,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,4,158.48,157.61,4480000,5885,2,1,1,yes,no,no,no,yes,1,no,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,5,162.09,158.76,4480000,4000,3,1,2,yes,no,no,no,no,2,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,6,163.47,158.9,4480000,8250,3,1,1,yes,no,no,no,no,0,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,7,163.57,158.82,4480000,4040,3,1,2,yes,no,no,no,no,1,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,8,163.84,159.76,4473000,6360,2,1,1,yes,no,yes,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,9,162.99,160.04,4473000,3162,3,1,2,yes,no,no,no,yes,1,no,furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,10,162.11,160.65,4473000,3510,3,1,2,yes,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,11,161.28,159.98,4445000,3750,2,1,1,yes,yes,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2012,12,159.33,160.54,4410000,3968,3,1,2,no,no,no,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,1,159.19,162.16,4410000,4900,2,1,2,yes,no,yes,no,no,0,no,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,2,160.06,162.77,4403000,2880,3,1,2,yes,no,no,no,no,0,yes,semi-furnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,3,162.99,164.17,4403000,4880,3,1,1,yes,no,no,no,no,2,yes,unfurnished
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2013,4,166.24,165.11,4403000,4920,3,1,2,yes,no,no,no,no,1,no,semi-furnished
